2011.03.24,22:05,1429.45,1430.75,1429.00,1430.60,50
2011.03.24,22:10,1430.65,1431.05,1428.90,1428.90,60
2011.03.24,22:15,1428.85,1428.85,1427.35,1428.05,67
2011.03.24,22:20,1428.15,1428.15,1427.10,1427.75,54
2011.03.24,22:25,1427.85,1427.85,1423.80,1424.05,145
2011.03.24,22:30,1424.15,1426.75,1424.05,1426.40,82
2011.03.24,22:35,1426.35,1427.65,1426.35,1427.35,63
2011.03.24,22:40,1427.38,1427.38,1426.85,1426.90,34
2011.03.24,22:45,1426.90,1427.15,1426.25,1426.65,53
2011.03.24,22:50,1426.55,1427.95,1426.55,1427.85,36
2011.03.24,22:55,1427.95,1428.20,1427.45,1427.65,57
2011.03.24,23:00,1427.75,1428.25,1427.45,1427.45,26
2011.03.24,23:05,1427.53,1428.55,1427.45,1428.50,24
2011.03.24,23:10,1428.55,1429.05,1428.50,1428.95,23
2011.03.24,23:15,1428.95,1428.95,1428.85,1428.95,3
2011.03.24,23:20,1428.90,1428.90,1428.05,1428.15,26
2011.03.24,23:25,1428.25,1428.75,1428.15,1428.75,24
2011.03.24,23:30,1428.65,1430.05,1428.65,1429.55,45
2011.03.24,23:35,1429.58,1429.95,1429.45,1429.85,18
2011.03.24,23:40,1429.95,1430.05,1429.65,1429.65,21
2011.03.24,23:45,1429.55,1429.55,1429.25,1429.45,11
2011.03.24,23:50,1429.55,1430.05,1429.55,1429.75,16
2011.03.24,23:55,1429.85,1430.05,1429.70,1430.05,12
2011.03.25,00:00,1429.95,1430.40,1429.65,1430.35,20
2011.03.25,00:05,1430.37,1430.48,1429.93,1429.98,11
2011.03.25,00:10,1430.05,1430.75,1429.93,1430.75,14
2011.03.25,03:05,1432.50,1432.80,1432.50,1432.55,13
2011.03.25,03:10,1432.45,1432.55,1432.35,1432.35,25
2011.03.25,03:15,1432.30,1432.45,1432.20,1432.25,15
2011.03.25,03:20,1432.30,1432.55,1432.05,1432.05,27
2011.03.25,03:25,1431.95,1432.20,1431.65,1432.05,33
2011.03.25,03:30,1431.75,1431.95,1431.65,1431.75,17
2011.03.25,03:35,1431.65,1432.25,1431.35,1432.25,28
2011.03.25,03:40,1432.30,1432.30,1431.85,1432.20,37
2011.03.25,03:45,1432.30,1432.65,1432.25,1432.65,10
2011.03.25,03:50,1432.70,1432.95,1432.35,1432.45,15
2011.03.25,03:55,1432.50,1432.70,1432.40,1432.70,30
2011.03.25,04:00,1432.75,1432.80,1432.25,1432.25,40
2011.03.25,04:05,1432.35,1432.70,1432.30,1432.70,27
2011.03.25,04:10,1432.75,1432.85,1432.55,1432.75,33
2011.03.25,04:15,1432.65,1432.75,1432.65,1432.75,33
2011.03.25,04:20,1432.80,1432.90,1432.75,1432.75,14
2011.03.25,04:25,1432.80,1433.30,1432.80,1433.00,24
2011.03.25,04:30,1433.05,1433.05,1432.95,1433.05,4
2011.03.25,04:35,1432.95,1432.95,1432.75,1432.75,7
2011.03.25,04:40,1432.80,1433.00,1432.65,1432.85,25
2011.03.25,04:45,1432.80,1433.10,1432.80,1432.95,15
2011.03.25,04:50,1433.05,1433.05,1432.55,1432.55,12
2011.03.25,04:55,1432.60,1432.60,1432.15,1432.20,15
2011.03.25,05:00,1432.25,1432.35,1432.20,1432.35,16
2011.03.25,05:05,1432.30,1432.70,1432.30,1432.55,13
2011.03.25,05:10,1432.50,1432.65,1432.35,1432.35,20
2011.03.25,05:15,1432.30,1432.55,1432.25,1432.50,18
2011.03.25,05:20,1432.35,1432.45,1432.20,1432.45,13
2011.03.25,05:25,1432.35,1432.35,1432.05,1432.05,16
2011.03.25,05:30,1432.10,1432.30,1431.95,1431.95,21
2011.03.25,05:35,1431.90,1432.25,1431.90,1432.25,16
2011.03.25,05:40,1432.20,1432.40,1432.15,1432.30,11
2011.03.25,05:45,1432.35,1432.45,1432.15,1432.45,17
2011.03.25,05:50,1432.40,1432.60,1432.25,1432.60,25
2011.03.25,05:55,1432.55,1432.75,1432.55,1432.75,22
2011.03.25,06:00,1432.65,1432.70,1432.60,1432.70,11
2011.03.25,06:05,1432.65,1432.70,1432.55,1432.70,19
2011.03.25,06:10,1432.65,1432.85,1432.60,1432.85,13
2011.03.25,06:15,1432.90,1432.95,1432.75,1432.95,21
2011.03.25,06:20,1432.90,1433.30,1432.85,1433.30,21
2011.03.25,06:25,1433.35,1433.60,1433.25,1433.45,55
2011.03.25,06:30,1433.50,1433.80,1433.45,1433.70,23
2011.03.25,06:35,1433.60,1433.65,1433.60,1433.65,2
2011.03.25,06:40,1433.60,1434.15,1433.60,1434.15,16
2011.03.25,06:45,1434.10,1434.20,1434.05,1434.10,21
2011.03.25,06:50,1434.05,1434.15,1434.05,1434.05,25
2011.03.25,06:55,1434.15,1434.15,1434.05,1434.15,11
2011.03.25,07:00,1434.10,1434.15,1433.40,1433.40,15
2011.03.25,07:05,1433.35,1433.35,1432.65,1433.15,35
2011.03.25,07:10,1433.05,1433.15,1432.05,1432.05,26
2011.03.25,07:15,1432.15,1432.55,1432.10,1432.35,28
2011.03.25,07:20,1432.45,1432.65,1432.35,1432.55,10
2011.03.25,07:25,1432.45,1432.65,1432.40,1432.55,19
2011.03.25,07:30,1432.55,1433.45,1432.50,1433.45,53
2011.03.25,07:35,1433.55,1434.25,1433.45,1434.00,42
2011.03.25,07:40,1434.05,1434.05,1433.75,1433.85,15
2011.03.25,07:45,1433.75,1433.85,1432.65,1433.05,60
2011.03.25,07:50,1433.15,1433.35,1432.85,1433.25,25
2011.03.25,07:55,1433.20,1433.55,1433.20,1433.45,47
2011.03.25,08:00,1433.60,1433.60,1433.10,1433.35,37
2011.03.25,08:05,1433.28,1433.43,1432.90,1432.90,27
2011.03.25,08:10,1432.91,1433.40,1432.91,1433.15,32
2011.03.25,08:15,1433.10,1433.10,1432.50,1432.80,51
2011.03.25,08:20,1432.75,1433.00,1432.63,1432.80,33
2011.03.25,08:25,1432.75,1432.95,1432.53,1432.95,35
2011.03.25,08:30,1432.90,1432.90,1432.45,1432.49,36
2011.03.25,08:35,1432.55,1433.15,1432.43,1433.15,49
2011.03.25,08:40,1433.14,1433.45,1433.09,1433.10,27
2011.03.25,08:45,1433.20,1433.55,1433.15,1433.45,27
2011.03.25,08:50,1433.43,1433.60,1433.39,1433.45,34
2011.03.25,08:55,1433.25,1433.45,1433.25,1433.30,25
2011.03.25,09:00,1433.25,1433.45,1433.25,1433.39,25
2011.03.25,09:05,1433.35,1433.65,1433.15,1433.55,39
2011.03.25,09:10,1433.41,1433.55,1433.35,1433.55,31
2011.03.25,09:15,1433.49,1433.95,1433.49,1433.70,38
2011.03.25,09:20,1433.75,1434.10,1433.50,1434.10,30
2011.03.25,09:25,1434.00,1434.80,1434.00,1434.15,60
2011.03.25,09:30,1434.00,1434.05,1433.55,1433.85,42
2011.03.25,09:35,1433.80,1433.80,1433.26,1433.38,46
2011.03.25,09:40,1433.42,1433.85,1433.30,1433.77,31
2011.03.25,09:45,1433.80,1434.60,1433.60,1434.60,54
2011.03.25,09:50,1434.65,1434.75,1434.35,1434.54,50
2011.03.25,09:55,1434.55,1434.75,1434.35,1434.55,38
2011.03.25,10:00,1434.50,1434.65,1434.24,1434.40,53
2011.03.25,10:05,1434.45,1434.75,1434.38,1434.50,65
2011.03.25,10:10,1434.45,1434.47,1433.89,1434.05,71
2011.03.25,10:15,1434.00,1434.00,1433.50,1433.95,38
2011.03.25,10:20,1434.00,1434.10,1433.55,1433.77,47
2011.03.25,10:25,1434.00,1434.15,1433.55,1434.05,27
2011.03.25,10:30,1433.90,1434.65,1433.90,1434.35,49
2011.03.25,10:35,1434.30,1434.85,1434.25,1434.70,57
2011.03.25,10:40,1434.65,1434.95,1434.45,1434.65,37
2011.03.25,10:45,1434.68,1434.75,1434.16,1434.75,49
2011.03.25,10:50,1434.80,1435.08,1434.60,1434.83,31
2011.03.25,10:55,1434.95,1435.10,1434.50,1435.10,51
2011.03.25,11:00,1434.95,1434.95,1432.67,1432.70,89
2011.03.25,11:05,1432.75,1433.45,1432.25,1433.15,73
2011.03.25,11:10,1433.25,1434.05,1433.22,1433.30,66
2011.03.25,11:15,1433.20,1434.45,1432.95,1434.45,73
2011.03.25,11:20,1434.55,1434.75,1433.90,1433.95,49
2011.03.25,11:25,1433.90,1434.08,1433.35,1433.60,63
2011.03.25,11:30,1433.41,1433.65,1433.05,1433.40,63
2011.03.25,11:35,1433.45,1433.65,1433.16,1433.50,59
2011.03.25,11:40,1433.45,1433.70,1433.35,1433.58,52
2011.03.25,11:45,1433.55,1434.55,1433.45,1433.55,91
2011.03.25,11:50,1433.60,1433.85,1433.20,1433.20,67
2011.03.25,11:55,1433.10,1433.15,1432.15,1432.22,64
2011.03.25,12:00,1432.17,1433.10,1432.05,1433.00,88
2011.03.25,12:05,1433.05,1433.75,1433.05,1433.35,65
2011.03.25,12:10,1433.40,1433.50,1432.70,1432.75,68
2011.03.25,12:15,1432.70,1433.10,1432.57,1432.85,71
